clase_leucemia,imagen_origen,Area_Nucleo,Perimetro_Nucleo,Circularidad_Nucleo
Benign,WBC-Benign-008.jpg,0,0,0.8821272070661091
Benign,WBC-Benign-008.jpg,0,0,0.8251543170252118
Benign,WBC-Benign-008.jpg,0,0,0.514588156519396
Benign,WBC-Benign-009.jpg,0,0,0.8563589299149744
Benign,WBC-Benign-009.jpg,0,0,0.8583286488452192
Benign,WBC-Benign-009.jpg,0,0,0.8958985966212695
Benign,WBC-Benign-009.jpg,0,0,0.8501297297804974
Benign,WBC-Benign-009.jpg,0,0,0.8759920942519068
Benign,WBC-Benign-009.jpg,0,0,0.8553169537443174
Benign,WBC-Benign-009.jpg,0,0,0.8628063335158355
Benign,WBC-Benign-009.jpg,0,0,0.6723318699017643
Benign,WBC-Benign-009.jpg,0,0,0.885710269812528
Benign,WBC-Benign-009.jpg,0,0,0.5358572563049142
Benign,WBC-Benign-010.jpg,0,0,0.8191656190372372
Benign,WBC-Benign-010.jpg,0,0,0.8412070103895904
Benign,WBC-Benign-010.jpg,0,0,0.8580192718368991
Benign,WBC-Benign-010.jpg,0,0,0.8282211230893313
Benign,WBC-Benign-010.jpg,0,0,0.8564921440205187
Benign,WBC-Benign-010.jpg,0,0,0.3874311713682938
Benign,WBC-Benign-010.jpg,0,0,0.8497608175343462
Benign,WBC-Benign-010.jpg,0,0,0.6378393765842625
Benign,WBC-Benign-010.jpg,0,0,0.8292440552168221
Benign,WBC-Benign-010.jpg,0,0,0.7286505521887264
Benign,WBC-Benign-010.jpg,0,0,0.76995079776684
Benign,WBC-Benign-011.jpg,0,0,0.7048611110449973
Benign,WBC-Benign-011.jpg,0,0,0.7255305594341376
Benign,WBC-Benign-011.jpg,0,0,0.7960682527124566
Benign,WBC-Benign-011.jpg,0,0,0.8132280433533023
Benign,WBC-Benign-011.jpg,0,0,0.811065247990001
Benign,WBC-Benign-011.jpg,0,0,0.46452541670648656
Benign,WBC-Benign-011.jpg,0,0,0.8383060410932658
Benign,WBC-Benign-011.jpg,0,0,0.8567178505680709
Benign,WBC-Benign-011.jpg,0,0,0.6942016600117962
Benign,WBC-Benign-011.jpg,0,0,0.8269488969056568
Benign,WBC-Benign-011.jpg,0,0,0.8191656119497851
Benign,WBC-Benign-011.jpg,0,0,0.7076955336488999
Benign,WBC-Benign-012.jpg,0,0,0.7386674392558605
Benign,WBC-Benign-012.jpg,0,0,0.8672332812600245
Benign,WBC-Benign-012.jpg,0,0,0.8669986446014246
Benign,WBC-Benign-012.jpg,0,0,0.8528876850252309
Benign,WBC-Benign-012.jpg,0,0,0.8543050277211861
Benign,WBC-Benign-012.jpg,0,0,0.848744158504635
Benign,WBC-Benign-012.jpg,0,0,0.4825331488024004
Benign,WBC-Benign-012.jpg,0,0,0.5023661777858571
Benign,WBC-Benign-013.jpg,0,0,0.8556545877400061
Benign,WBC-Benign-013.jpg,0,0,0.878558628275746
Benign,WBC-Benign-013.jpg,0,0,0.6575947615396839
Benign,WBC-Benign-013.jpg,0,0,0.8768623418980468
Benign,WBC-Benign-013.jpg,0,0,0.8559044029216065
Benign,WBC-Benign-013.jpg,0,0,0.8865080774124352
Benign,WBC-Benign-013.jpg,0,0,0.8983420386330759
Benign,WBC-Benign-013.jpg,0,0,0.6734890304781961
Benign,WBC-Benign-013.jpg,0,0,0.423044818871992
Benign,WBC-Benign-014.jpg,0,0,0.8230512019870273
Benign,WBC-Benign-014.jpg,0,0,0.7168675234712505
Benign,WBC-Benign-014.jpg,0,0,0.6093851917414996
Benign,WBC-Benign-014.jpg,0,0,0.8467807000773275
Benign,WBC-Benign-014.jpg,0,0,0.8473638541743569
Benign,WBC-Benign-014.jpg,0,0,0.4264479814541157
Benign,WBC-Benign-014.jpg,0,0,0.5644872899385914
Benign,WBC-Benign-014.jpg,0,0,0.8014920792036045
Benign,WBC-Benign-014.jpg,0,0,0.8684305283262367
Benign,WBC-Benign-015.jpg,0,0,0.7462109081197451
Benign,WBC-Benign-015.jpg,0,0,0.8426590040313748
Benign,WBC-Benign-015.jpg,0,0,0.5701236214367073
Benign,WBC-Benign-015.jpg,0,0,0.898119612169115
Benign,WBC-Benign-015.jpg,0,0,0.7712312161340278
Benign,WBC-Benign-015.jpg,0,0,0.8806977385080491
Benign,WBC-Benign-015.jpg,0,0,0.9037687332073396
Benign,WBC-Benign-015.jpg,0,0,0.8421408019722247
Benign,WBC-Benign-015.jpg,0,0,0.8328759102536356
Benign,WBC-Benign-015.jpg,0,0,0.6125059320332046
Benign,WBC-Benign-015.jpg,0,0,0.31289229598651375
Benign,WBC-Benign-015.jpg,0,0,0.642425678267572
Benign,WBC-Benign-015.jpg,0,0,0.717491766603101
Benign,WBC-Benign-015.jpg,0,0,0.8757757422585443
Benign,WBC-Benign-015.jpg,0,0,0.8988623909866139
Benign,WBC-Benign-015.jpg,0,0,0.5237006811356181
Benign,WBC-Benign-015.jpg,0,0,0.6703822147706197
Benign,WBC-Benign-015.jpg,0,0,0.8726869015740993
Benign,WBC-Benign-015.jpg,0,0,0.8486232506488435
Benign,WBC-Benign-015.jpg,0,0,0.4851108794976621
Benign,WBC-Benign-016.jpg,0,0,0.47596895389367905
Benign,WBC-Benign-016.jpg,0,0,0.8662337027721684
Benign,WBC-Benign-016.jpg,0,0,0.8315655020320429
Benign,WBC-Benign-016.jpg,0,0,0.7432455974588502
Benign,WBC-Benign-016.jpg,0,0,0.759961209555705
Benign,WBC-Benign-016.jpg,0,0,0.8932406280362281
Benign,WBC-Benign-016.jpg,0,0,0.774084418726681
Benign,WBC-Benign-016.jpg,0,0,0.7681935465759233
Benign,WBC-Benign-016.jpg,0,0,0.8267559707440127
Benign,WBC-Benign-016.jpg,0,0,0.8727786417630008
Benign,WBC-Benign-016.jpg,0,0,0.8954630148869877
Benign,WBC-Benign-016.jpg,0,0,0.8821272117177484
Benign,WBC-Benign-016.jpg,0,0,0.8385591245748233
Benign,WBC-Benign-016.jpg,0,0,0.33040862038322516
Benign,WBC-Benign-017.jpg,0,0,0.7027703795124806
Benign,WBC-Benign-017.jpg,0,0,0.8627015216152942
Benign,WBC-Benign-017.jpg,0,0,0.6343761406510153
Benign,WBC-Benign-017.jpg,0,0,0.833268692406967
Benign,WBC-Benign-017.jpg,0,0,0.8328845558667773
Benign,WBC-Benign-017.jpg,0,0,0.48259200499730115
Benign,WBC-Benign-017.jpg,0,0,0.5692212273472336
Benign,WBC-Benign-018.jpg,0,0,0.8638872055353021
Benign,WBC-Benign-018.jpg,0,0,0.8305869913671231
Benign,WBC-Benign-018.jpg,0,0,0.8990592595868249
Benign,WBC-Benign-018.jpg,0,0,0.8759799837615273
Benign,WBC-Benign-018.jpg,0,0,0.5966488878657681
Benign,WBC-Benign-018.jpg,0,0,0.5090641810389586
Benign,WBC-Benign-018.jpg,0,0,0.4623843062007025
Benign,WBC-Benign-018.jpg,0,0,0.8302858143715725
Benign,WBC-Benign-018.jpg,0,0,0.882738758212616
Benign,WBC-Benign-018.jpg,0,0,0.5169789469193384
Benign,WBC-Benign-018.jpg,0,0,0.8518049127646484
Benign,WBC-Benign-018.jpg,0,0,0.8271809270777292
Benign,WBC-Benign-019.jpg,0,0,0.8506226707808886
Benign,WBC-Benign-019.jpg,0,0,0.2786514271480834
Benign,WBC-Benign-019.jpg,0,0,0.8711245326089225
Benign,WBC-Benign-019.jpg,0,0,0.8584183261771433
Benign,WBC-Benign-019.jpg,0,0,0.6057932120376807
Benign,WBC-Benign-019.jpg,0,0,0.8180030665679735
Benign,WBC-Benign-019.jpg,0,0,0.8568921577935945
Benign,WBC-Benign-019.jpg,0,0,0.8271078216757476
Benign,WBC-Benign-019.jpg,0,0,0.7827795843840466
Benign,WBC-Benign-019.jpg,0,0,0.8625245711820796
Benign,WBC-Benign-019.jpg,0,0,0.5743783595520255
Benign,WBC-Benign-019.jpg,0,0,0.8521333154212077
Benign,WBC-Benign-020.jpg,0,0,0.685223310758489
Benign,WBC-Benign-020.jpg,0,0,0.8232866429219995
Benign,WBC-Benign-020.jpg,0,0,0.8851643277450904
Benign,WBC-Benign-020.jpg,0,0,0.8475385845637277
Benign,WBC-Benign-020.jpg,0,0,0.8627015252838238
Benign,WBC-Benign-020.jpg,0,0,0.7080613136628912
Benign,WBC-Benign-020.jpg,0,0,0.554081020078783
Benign,WBC-Benign-020.jpg,0,0,0.8371617738976392
Benign,WBC-Benign-020.jpg,0,0,0.7763400411792579
Benign,WBC-Benign-020.jpg,0,0,0.5120413782469181
Benign,WBC-Benign-020.jpg,0,0,0.7704648157910069
Benign,WBC-Benign-020.jpg,0,0,0.6640206108157153
Benign,WBC-Benign-020.jpg,0,0,0.8360229949928335
Benign,WBC-Benign-020.jpg,0,0,0.7842648681101457
Benign,WBC-Benign-021.jpg,0,0,0.7082539462658645
Benign,WBC-Benign-021.jpg,0,0,0.802673062613469
Benign,WBC-Benign-021.jpg,0,0,0.8397827832266077
Benign,WBC-Benign-021.jpg,0,0,0.6492219053762305
Benign,WBC-Benign-021.jpg,0,0,0.8724111975825455
Benign,WBC-Benign-021.jpg,0,0,0.8472465182371487
Benign,WBC-Benign-021.jpg,0,0,0.8303986259702274
Benign,WBC-Benign-021.jpg,0,0,0.7681935422496645
Benign,WBC-Benign-021.jpg,0,0,0.8813776694900428
Benign,WBC-Benign-021.jpg,0,0,0.24320893828707382
Benign,WBC-Benign-022.jpg,0,0,0.6231553952096153
Benign,WBC-Benign-022.jpg,0,0,0.8320768335041044
Benign,WBC-Benign-022.jpg,0,0,0.8506685677358189
Benign,WBC-Benign-022.jpg,0,0,0.719040062903111
Benign,WBC-Benign-022.jpg,0,0,0.8063562567039599
Benign,WBC-Benign-022.jpg,0,0,0.8473638570153023
Benign,WBC-Benign-022.jpg,0,0,0.49980916535344483
Benign,WBC-Benign-022.jpg,0,0,0.6552480838405601
Benign,WBC-Benign-022.jpg,0,0,0.43816327592248466
Benign,WBC-Benign-023.jpg,0,0,0.660718293989654
Benign,WBC-Benign-023.jpg,0,0,0.6916933700652658
Benign,WBC-Benign-023.jpg,0,0,0.7799913394404248
Benign,WBC-Benign-023.jpg,0,0,0.8767090281530192
Benign,WBC-Benign-023.jpg,0,0,0.8443119200524434
Benign,WBC-Benign-023.jpg,0,0,0.6489453798052383
Benign,WBC-Benign-023.jpg,0,0,0.2664138016710729
Benign,WBC-Benign-023.jpg,0,0,0.6737812741292054
Benign,WBC-Benign-023.jpg,0,0,0.8908114560940105
Benign,WBC-Benign-023.jpg,0,0,0.5721690862139088
Benign,WBC-Benign-023.jpg,0,0,0.8698327466316897
Benign,WBC-Benign-023.jpg,0,0,0.81271683872912
Benign,WBC-Benign-024.jpg,0,0,0.7393944522516778
Benign,WBC-Benign-024.jpg,0,0,0.8471154744600903
Benign,WBC-Benign-024.jpg,0,0,0.4736474991576005
Benign,WBC-Benign-024.jpg,0,0,0.49451176547296943
Benign,WBC-Benign-024.jpg,0,0,0.8061084967883234
Benign,WBC-Benign-024.jpg,0,0,0.874437969912279
Benign,WBC-Benign-024.jpg,0,0,0.6387495836570052
Benign,WBC-Benign-024.jpg,0,0,0.7459133073458007
Benign,WBC-Benign-025.jpg,0,0,0.5364451004635714
Benign,WBC-Benign-025.jpg,0,0,0.7687387918797395
Benign,WBC-Benign-025.jpg,0,0,0.8734037771746322
Benign,WBC-Benign-025.jpg,0,0,0.4539535740147895
Benign,WBC-Benign-025.jpg,0,0,0.8171017448935056
Benign,WBC-Benign-026.jpg,0,0,0.8908672051755674
Benign,WBC-Benign-026.jpg,0,0,0.8397170872029172
Benign,WBC-Benign-026.jpg,0,0,0.8867909358481979
Benign,WBC-Benign-027.jpg,0,0,0.8731453624843966
Benign,WBC-Benign-027.jpg,0,0,0.6084739191834623
Benign,WBC-Benign-027.jpg,0,0,0.8770906871140588
Benign,WBC-Benign-027.jpg,0,0,0.8785586328825262
Benign,WBC-Benign-027.jpg,0,0,0.864106576612864
Benign,WBC-Benign-027.jpg,0,0,0.7946772908006041
Benign,WBC-Benign-028.jpg,0,0,0.683501683437573
